id,type,title,description,lat,lng,city,state,day,order,imageUrl,upgraded,status,isMutable,isNianticControlled,statement,supportingImageUrl,canAppeal,appealResolved,isClosed,appealNotes,userAppealNotes,canHold,canReleaseHold,poiData_id,poiData_imageUrl,poiData_title,poiData_description,poiData_lat,poiData_lng,poiData_city,poiData_state,poiData_lastUpdateDate,poiData_reason
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQUODlQDAgFUA1MEDw8ECAcOVgtnBlEGD2pSAW9QVzoHAmkEWWkDCzoHXQBnBgUIAw==","NOMINATION","The Gallery Of Chesterfield","","38.661414","-90.532303","Chesterfield","MO","2018-05-22","42","https://lh3.googleusercontent.com/dcBHjImNswSCjs2nZLpfBXRhkXlt_1KcCL13PRKEjjgz2q0WvRrmx5YXyYk7vfnxEa7Q4FLUwdvuK40_L5ay","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQ8CBVEDAgNUAlcBDwUADgoAUgNnBlEGD2pSAW9QVzoHAmkFUGkDAjoBXQlnBgUIAw==","NOMINATION","Chesed Shel Emeth Beth Shalom Cemetery","","38.662968","-90.533197","Chesterfield","MO","2018-05-22","43","https://lh3.googleusercontent.com/RupzSec80uB9D9YnodAYbe7IaCFGTO3zNTkOWfWaL6RMTIvzc9ZEr2_22oFPAQiTKi1OaPi8CpPF8GNfLRVG","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQMAAFcCAwFVAlwJCgEACQUAXgBnBlEGD2pSAW9QVzoHAmkFVWkAAzoCVgVnBgUIAw==","NOMINATION","Estates At Nooning Tree","","38.664213","-90.53461","Chesterfield","MO","2018-05-22","44","https://lh3.googleusercontent.com/NPYY3qCiC4p8wy1aAhgu2UzolV_lGIN4leq9RLKf2_KU0U1b1J9MsNo25Kt1ySe2T0K9OCI9NjmdsBUzF5S7","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgOBVgGBAFRBlAFDgQIDwYCVwMJa1MHBg09BAU9V1dpBgFpUwZvAVNqXQYPaQANAwc=","NOMINATION","Tpheris Israel Synagogue","
","38.666121","-90.52935","Chesterfield","MO","2018-06-02","45","https://lh3.googleusercontent.com/Xo8_bdyk2z6ihehAqDhO-9cFvBkOZKms_1FhXZYfwKcClSjSr3YJ5Wc4iwXOzHxsVZRCEv-t3ZI-j42O8KqVNUaGKfU","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQIDA1YDBQtXBVEEDwUGCgoDUAVnBlEGD2pSAW9QVzoHAmkFVGkEBzoGXAFnBgUIAw==","NOMINATION","The Westchester House","","38.665192","-90.534694","Chesterfield","MO","2018-06-02","46","https://lh3.googleusercontent.com/RMe6bdjD1ZnOILp4bTFHbFX3It-xnZMqQwBUtVKD1p_KdvCmwIBQWeudvLlhr8xLkskLSYg1uYWvhVAxAlU","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgABFkFCAFTAlEECQ8EDwAFVAZnBlEGD2pSAW9QVzoHAmkEU2kBAjoEVAVnBgUIAw==","NOMINATION","Whitree Neighborhood Sign","","38.659042","-90.527801","Chesterfield","MO","2018-06-02","47","https://lh3.googleusercontent.com/qJdZVc6sjjdx2lw31gfMrqticHPJhWS31JwlXbUIQIyFyEWn-tsQnBbLKKb2gYzO-YUBaClrCnX7ImjU0of4Lw","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgAAlAOAApTBlMDDwUACQoDVQcMa1MHBg09BAY9VVdpBgdpUQJvAVxqUwcAaQANAwc=","NOMINATION","City Of Chesterfield City Hall Plaque","Opened 2001, dedicated 2002","38.662085","-90.564384","Chesterfield","MO","2018-06-02","48","https://lh3.googleusercontent.com/XxjIyGApkuSV3zlsCahkw987atu8lWh8_lZyoUhj9kkSRDZyd6I7-Hea6wU8AdAZaZnwdJ-6gbP09BlRtbW_N_8eSyQ","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgDD1cDAQRSA1EDCwMJAQoBXgNnBlEGD2pSAm9SVzoHBmkFVmkACzoNVwdnBgUIAw==","NOMINATION","Chesterfield City Hall Council Chamber","","38.662113","-90.564017","Chesterfield","MO","2018-06-23","49","https://lh3.googleusercontent.com/H-JG09rekuNszZpdqBKOOpxXvPQDlEz2jHrOQwxXLo4u3T_Uy2JyH_Tv6cJH-WJHzhuEF8F68GOLumn_fFB_","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgDAFMEBQZdA1ECCgcADwMCUAYKa1MHBg09BAY9V1RpBgdpUQ9vAFZqVAgKaQANAwc=","NOMINATION","Schuman Park Basketball And Cricket Courts","Courts in Schuman Park for playing basketball and cricket.","37.954384","-91.767975","Rolla","MO","2018-06-23","50","https://lh3.googleusercontent.com/vr4RuQjDVdOUH6cgCd6IFpTIBuSZdejLug05cpe_SY5aNqhrK6BeLSY17eWKRPnXwQh6fl-e5yIxWa5wfDfV","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgEAVgBBAJXBVwGDAMCCQUAXgEKa1MHBg09BAY9V1RpBgdpUARvB11qVwkLaQANAwc=","NOMINATION","Schuman Swing set","Swingset at Schuman Park, part f playground.","37.956227","-91.768631","Rolla","MO","2018-06-23","51","https://lh3.googleusercontent.com/39aoMIiY60ihBDsqHAE63WW1_U2luHXbpFXV5OK_PmFGd6exQJ69VZU7WaJ77QmgYG5gyEZPQmsEd_JV9oW1soh4rg","","DUPLICATE","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQIDBFEBBQVQBVEEDQMDDAcEXgdnBlEGD2pSAm9QVjoHAGkFUGkAADoNVgFnBgUIAw==","NOMINATION","Ber Juan Exertrail 18: Balance Beam","","37.959306","-91.754458","Rolla","MO","2018-06-23","52","https://lh3.googleusercontent.com/2rZEBOL6dIVxpoUw_Xktu8gwM7udxuNSCxSS1QE6RQUFA4mVWYcFP_GntUKIaKsnsYnCMJA22efvaWX9y94","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgEDlgGCAZcBFUCCAcIDgEAVwoAa1MHBg09BAY9V1dpBgFpUgRvAl1qUwUKaQANAwc=","NOMINATION","A Slice Of Pie","Locally owned pie shop that bakes their delicious pies from scratch every day.","37.948057","-91.775213","Rolla","MO","2018-06-23","53","https://lh3.googleusercontent.com/xzbniClv8Z3sx6Ssz5BXk3jif7kg4R19M50Rdrh8CW5vjnEo4VeVH1pDJj2gBVchO3nI1UlRdptBDknL0YnB-A","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQAEBlQECQRTBFAHDAQEAAQPXwZnBlEGD2pSAm9QVjoHAGkFUGkFBDoBXAFnBgUIAw==","NOMINATION","Larry May Park","","37.959306","-91.754168","Rolla","MO","2018-06-23","54","https://lh3.googleusercontent.com/EsS2V4z55dvIrS2he0FSVZGSrBsfXjiqThYX71B4KCJlOJxCOxTcBN8u0bu3fwExBYTSTHt1hxQApHleFKIFMGl1v2k","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgFBlADCQVUBVQADwQBCgsPXgZnBlEGD2pSAm9QVjoHAGkFVmkEBjoCUQNnBgUIAw==","NOMINATION","Ber Juan Exertrail 2: Bench Leg Raise","","37.956015","-91.754633","Rolla","MO","2018-06-24","55","https://lh3.googleusercontent.com/9de79rmTcygPen3IrbSBUNeAIuzoP5OWdrhgCa2Cx9lKmaqiyHtIh_9uuC0wiZuKiU9cIxYfCCKTkGdeULA","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQACBVgECANVAF0ADAIFCwAOVAtnBlEGD2pSAm9QVjoHAGkCUWkBBjoHVQdnBgUIAw==","NOMINATION","Ber Juan Exertrail 3: Overhead Ladderwalk ","","37.954465","-91.754616","Rolla","MO","2018-06-24","56","https://lh3.googleusercontent.com/3lJRRfCm7YLcGhr-Y6sGoK9t_0yBNbWmBsRrLeIanHOohdha4Q2VSidy-65A97VyeP0pZcvXvMoM7bFS-DM","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgDAFgPAgtXBlQJCgYBCwUGXgIPa1MHBg09BAc9VVBpBg5pVAJvBlVqUwENaQANAwc=","NOMINATION","Mayan Calendar","Ancient calendar, previously used to predict events. Now it makes a good wall decoration.","37.95382","-91.750908","Rolla","MO","2018-07-06","57","https://lh3.googleusercontent.com/xelFVli22-EHy1TAHBRZWML2s-hC4VnsuL3rlDqfXvKSwYBJHCgtC5x6bcFZW5MDu9ewfINfyraSCSM9U1o","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgHA1cBBANVBFEECwMBDQoHUAcJa1MHBg09BAc9VVBpBg5pVQNvA1NqUQANaQANAwc=","NOMINATION","Agave Mural","Mural of a farmer working with an agave plant. Mural inside El Maguey restarting.","37.953827","-91.750864","Rolla","MO","2018-07-06","58","https://lh3.googleusercontent.com/oZU5DeIAHlR2sSBbB2pZd8weBhVgvo5-7W7utk_dXGaZp16rkD7PEQBhQEC1XDJWpW1FoqD91HA8CbNEvyeDSg","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQEDBFEPBwJdB1IEDwEBDAQBUwpnBlEGD2pSA29TUDoHAmkHUmkAAjoAUQlnBgUIAw==","NOMINATION","Beverly Milders Musical Arts","Music school, specializing in piano, voice, and guitar lessons for over 25 years.","38.664417","-90.51887","Chesterfield","MO","2018-07-15","59","https://lh3.googleusercontent.com/tcseemOCGNBD4W5FqrCgS61ss9vVeqJHem-axgddFwW6IXzLdvQPWayU1fKm7IgbgA5iRbMN2NLyjceXJYU","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQYHBFEPBgtSDV0EDwYGCgoPUW0KBFAPaAVVawFXOlQDaAQGPgcAbFcFUG8IAwAI","NOMINATION","Green Trails United Methodist Church Chapel","Methodist worshiplace, founded in 1968.","38.665683","-90.518236","Chesterfield","MO","2018-07-15","60","https://lh3.googleusercontent.com/9H-1-23Gpbntb3PPNRP64AB1zNX-lDs4q630saclpBUFXZr0Nyv87EtLssmfxlqwtZMTdti0NaNfpuYq6EoP8JgdiWc","","DUPLICATE","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgOD1MFAQtWDVMDAQYDCAUDUAULa1MHBg09BAc9VFBpBgFpUwdvAlFqUAcKaQANAwc=","NOMINATION","Tiny Jungle Gym","A small public jungle gym on the outskirts of downtown Rolla.","37.952247","-91.780718","Rolla","MO","2018-07-15","61","https://lh3.googleusercontent.com/3rYa3BiI4gH9L3S-8cNJIDrV57gD8ERqlzGvgBoBzyarezXF4bL5-z5GSbnA7b3yG0unI6NXDLAe465-i00qG3iRvVk","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQQFBVAOBgJQAFIACQQCDgIPVARnBlEGD2pSA29TUjoHB2kHV2kBCjoDVAlnBgUIAw==","NOMINATION","Dr. Gerald Rupert Seismic Observatory","Access point and plaque to the underground Gerald Rupert Seismic Observatory at the Missouri S&T campus. The lab is used by S&T's geological engineers to observe seismic activity.","37.955889","-91.774683","Rolla","MO","2018-07-17","62","https://lh3.googleusercontent.com/-UfzykryKflw6EOQjSNwUAzplsDcMqqGSbJjuBkMN9OS1vNzK-lU5bBgmN8n6uEnonai8AYKaNbepltGO2zlvk9MOTnQ","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgCAFAEAAFUBVEHCQIECQQPXgYAa1MHBg09BAc9VF1pBw9pUgRvB11qUwMPaQANAwc=","NOMINATION","The Woods","Local coffee shop and meeting place. Holds many live music events.","37.598608","-90.627536","Ironton","MO","2018-07-18","63","https://lh3.googleusercontent.com/MdBFSZQwcr_i5DCGYngZ2e_gvF7_eY9Vye0wVntWVJbMS34dQzhw5Z4xgAluBdLr9iDu-U2W43LQUsJhBBkfOg","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgEDlACAAVRDV0GCAEIAQsBXwoBa1MHBg09BAc9VF1pBw9pUgNvBlNqVQUBaQANAwc=","NOMINATION","St. Paul's Episcopal Church","","37.599799","-90.626808","Ironton","MO","2018-07-18","64","https://lh3.googleusercontent.com/oQunhFmei16ywjpzOBjdQTkEiChsZ7vk-G9i0WaMJvPA_oA--URKb5kfSM9O5R-ffIJLB-nizcL4R9da_-BprJtxKa4","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgOB1YBAwFXB1UDAQUHDQcHUwUKa1MHBg09BAc9VF1pBw9pUg9vB1VqVAgNaQANAwc=","NOMINATION","First Presbyterian Church","Established in 1841","37.59963","-90.626971","Ironton","MO","2018-07-18","65","https://lh3.googleusercontent.com/tLYB68eI4JqS9KSwRICXL18URpVS7dIE4-d79iZSp2BAcB7tTiPYYe9Wxy4SP4Pf08PNTQcZJSSG1cUciMKQiyP3zA","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQIOBVMAAQFWBVUJCQ8DDQsBUG0KBFAPaAVVawFaOlUPaAIEPgQEbFYNVm8IAwAI","NOMINATION","Ironton US Post Office","","37.597318","-90.62812","Ironton","MO","2018-07-18","66","https://lh3.googleusercontent.com/2TxLb3etoZwe4L3EwdfyjLCZL6I5OPa722suoQtLDR1jWm_wnBREq_9mfhsNpiGGOfA_2-pmwHnulvo1vi_ifVTAbQ","","DUPLICATE","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgBBFQFBAJTAVMDDQIHAQsOXwsIa1MHBg09BAc9VF1pBw9pVQBvA1NqUAEAaQANAwc=","NOMINATION","War In The Arcadia Valley","Informational plaque describing the significance of Ironton and Arcadia valley in the Civil War.","37.597576","-90.62773","Ironton","MO","2018-07-18","67","https://lh3.googleusercontent.com/OFyMHNmpGq5jTp-IkqoHBz2HkZfmCoqcID2NDtogZPAe8RBRHD8_FD9wpAUKQQRuzPV2wyR9tWX1YnqXQkQcDEm6Myg","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQUBAFEBAARcBVQBDg8ECQEPUQJnBlEGD2pSA29TXToGDmkCWWkDBjoCUgdnBgUIAw==","NOMINATION","First Baptist Church","Established 1858","37.600825","-90.626533","Ironton","MO","2018-07-18","68","https://lh3.googleusercontent.com/SGaYO4NA4e5_RQj1lesGJIohH5bL-FxBNSVjJ2gTiEhRMXkOMMt_aopnc6EacWbnPNeNTdrqF7pkbUUrteuqOO1dlXM","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgHA1gHAApUDFMCAQEADwcBUAEIa1MHBg09BAc9VF1pBw9pVAdvB1BqXAMPaQANAwc=","NOMINATION","Iron County Mines Mural","This piece is a reminder of the times when trains would go through Ironton, shipping out the locally-sourced iron.","37.599751","-90.62901","Ironton","MO","2018-07-18","69","https://lh3.googleusercontent.com/c-m8MYu2RjkZ3ieGr491DlCzyGnAIjvwJob9-ryBOdI_11qljK6bzR6O8peY27wmgv8Sqs1LfBBvuG-tOA-7dgSFT5s","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQUFB1cBBAVdB10CCgYCCQUCUwdnBlEGD2pSA29QVjoHDmkFUWkEADoNUgVnBgUIAw==","NOMINATION","Key Of Eta Kappa Nu","Key monument dedicated to Missouri S&T's Gamma Theta chapter of the internationally accredited Eta Kappa Nu honors society for electrical engineers.","37.955894","-91.772517","Rolla","MO","2018-07-24","70","https://lh3.googleusercontent.com/tyxvk8QKQu0CoLcyCfXzFWiUS5lsU-McEYYXkDYt8WivJwvklxRWxbWwVPuWu5tZedyjNbaeBzrghWEdfTE","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQ8GA1YOBQpcAFQCDwUHCwcGUgdnBlEGD2pSA29QUjoEBmkCWWkCBDoBXAZnBgUIAw==","NOMINATION","Green Acres Park","Small park with playgrounds that runs along Rolla's Acorn Trail.","37.94092","-91.766042","Rolla","MO","2018-07-28","71","https://lh3.googleusercontent.com/AGCLU_V9HeuaeODW-NTp_6xLn2tyv5yTR6hvHQjPqw5KDCSOaaV_HKhScY9_lE55Fgnoo4Fgt4DHH-adZuAA","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQIPD1UOAwFTDFcFAQQHAAMDUgVnBlEGD2pSDG9SVDoHBWkCVmkDCzoBUAJnBgUIAw==","NOMINATION","Sigma Nu Crest","Crest depicting the tenets of the Sigma Nu fraternity at Missouri S&T.","37.953296","-91.768448","Rolla","MO","2018-08-01","72","https://lh3.googleusercontent.com/J-qf1Hof8iqKDiMFPpGwY-reploEzSnVjhzIduydbYTDbqDxeCyGtv-2B84emDB7m2wiPWeht4yNpdhmLOdq","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgEBlEFCQddAVIBDAIJAQsGUwsJa1MHBg09BAk9V1VpBg5pVQdvBl1qUQMLaQANAwc=","NOMINATION","Benton Square","Historic building in Rolla, hosts Di Tripani's  Italian Restaraunt and Elissa's Salon. This building hosts the only spiral staircase in Rolla.","37.948207","-91.767108","Rolla","MO","2018-09-20","73","https://lh3.googleusercontent.com/I00DOT2v3mBsi7lhvnVZdApYcvTrMc9uQtMEPpBFlPZfPH61gYC9UQfcMfM8sORJ2qQE3QaQJmk0k-zwa9Qe1A","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgCAVQCAwRSBlQHDw8ADQoCVwoIa1MHBg09BAk9VlVpBg5pUg5vBldqUgQIaQANAwc=","NOMINATION","Spring Creek Gap Scenic Overlook Picnic Bench","Picnic bench to enjoy the view at the Creek Gap Scenic Overlook","38.127171","-91.801481","Vichy","MO","2018-09-30","74","https://lh3.googleusercontent.com/7fLhCGIKOmyLfeYtp3NFuPtnOJGJk06SBzHl3XLCAVAlN9t6xCY_z6Fu29mlv7QPKV4HgETsi39rViYkJouW","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQUAB1EPAgBQDFICAQYCDAMGVQFnBlEGD2pTBG9SXDoHBGkHWGkCADoFVgZnBgUIAw==","NOMINATION","Old Wooden (Main Street) Bridge","The plaque reads: The exact date of construction of the Main Street bridge is unknown. Based on old Rolla Express newspaper ads, it was in existence past 1862. Available records point to a less than reliable past. During its first fifty years, the bridge was condemned and rebuilt at least three times by Frisco crews. Despite ""bad press"", the bridge served more than a functional purpose for the citizens of Rolla. Touted as ""Rolla's greatest summer resort' it served as a location for individuals to congregate to enjoy the breezes, a rendezvous point for couples in love and a setting for summer concerts for the ""Old Town"". In 1997 Burlington Northern proposed removing the bridge to eliminate further maintenance of the structure. However, at the request of the City of Rolla, the two organizations partnered to convert the bridge to a pedestrianwalk bridge, thus saving one of Rolla's last remaining Civil War era landmarks.","37.946905","-91.772692","Rolla","MO","2018-10-09","75","https://lh3.googleusercontent.com/1mVWHWSTJ21_EDqtH70uLPw4luYqEiAFBcTznjVTkRh-UCzICrWNyGLQum0geLcSX_0Wjf3OZSZmOpWG_d9nKmyYqdY","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQUOAlAFBwtcAFUHCgAACgUGVgJnBlEGD2pSA29TVjoHA2kDWWkCBDoHUwJnBgUIAw==","NOMINATION","Audubon Trails Nature Center Welcome Sign","Welcome sign for the Rolla Audubon Nature. The nature center hosts a variety of hiking trails in a mix of prairie, riparian, and forest ecosystems.","37.962304","-91.7804","Rolla","MO","2018-10-10","76","https://lh3.googleusercontent.com/cFl4loZBhAVVccejM3Tp-a9koH1b9lGULTHmvXZpQtQOHnPjkoJV3ZhJrl0iWU7S3oBdtZkwxs6n6KPXe0_7s219P1A","","ACCEPTED","","","","","","","","","","","","","","","","","","","","",""
"BFUEVVRUAFELBgBRBA0BAgEBVAUCAAcABlRRB1EDW1RLBwI=","EDIT_DESCRIPTION","","Dancing Children in appreciation to the artist Gaye Gambell and the St. Louis Art Association donors","38.619382","-90.362891","St. Louis","MO","2018-10-13","77","","","ACCEPTED","","","","","","","","","","","","AAMCVwNYBVFVA1dSBFoOA1kBU1BXAFdQVAMCBFEIUVxLBwE=","https://lh3.googleusercontent.com/NeV-SgaTDmi_eNx4uLi6pejaCHg54wo2KyhSlvJEbRW-ylK0FUi8OCC7l9LlRPysHpuKrKH4dxhJRZ3UsgRRArAXPQ","Touche Dancing Children","Dancing Children in appreciation to the artist Gaye Gambell and the St. Louis Art Association donors","38.619382","-90.362891","St. Louis","LIVE","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQAPAFMBBARUAlMJCQcADAYPVABnBlEGD2pTBG9TUToHBmkDUmkBADoDXQhnBgUIAw==","NOMINATION","Red Roots Salon","Cute locally owned salon in Chesterfield","38.664662","-90.518924","Chesterfield","MO","2018-10-14","78","https://lh3.googleusercontent.com/cuzyvW1QYTQokSpmnDKKaitNZkBa4BzAXz6I4LtyXWYnOSEjXdleQLbJgJvr9y1WfZ-EbVMFk3mCURa6xjxm","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQYFAVEPAwNTA10IDwUGDAcOX20KBFAPaARSawFWOlQFaAUEPgICbFIHXG8IAwAI","NOMINATION","Warwick On White Road Banner","Banner to mark the entrance to the Warwick neighborhood.","38.655006","-90.523671","Chesterfield","MO","2018-10-14","79","https://lh3.googleusercontent.com/wTsvXvcR8YvG30pWzKA0sLDsMaz5OhOIae9Fvhdl560-BlCkN-edXBRlAfsi6LWzvRMUBRbEsZOWTuwfeMoJCA","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgBA1UOAARTAF0JAQQIAQQGUwUKa1MHBg09BQA9VFFpBgVpUgFvBlVqXQkLaQANAwc=","NOMINATION","Lake On White Road Totem","Wooden totem to mark the entrance to the Lake on White Road neighborhood.","38.652896","-90.521852","Chesterfield","MO","2018-10-14","80","https://lh3.googleusercontent.com/MulgBv_UIU5VqUoUhBiDvDE2vRKA3FfTCcfYjwGy46azKx6V-lMvZAOKKTZwNcgSpOsj0XFKfX7jyKedt03K","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UgBTDw5TDgBSBgBQBAsDCQAHAwcEXgBTDgRXAFYJUVRLBwI=","EDIT_LOCATION","","","38.64965","-90.523956","Chesterfield","MO","2018-10-14","81","","","REJECTED","","","","","true","","","","","","","VgMGV1AHBQUEUwVTBAsDVAAFB1QFWwJVD1VWAVUBVFNLBwE=","https://lh3.googleusercontent.com/EIjOdx-sqofB6Ir496O3Ghgb22LU4TSVCNbnZ2r500ks9buQHucB0VYA7qZV2UI0mHt3poVq-cjyrYjPhuaOReToy5A","Old Bonhomme Church","Built in 1841, using stones from nearby ravine. On National Register of Historic Places since 1972.","38.649543","-90.524032","Chesterfield","LIVE","Jan 26, 2022",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVQEADlgGBwJVBl0ADQYEAQECXgtnBlEGD2pTBG9TUToHBGkCV2kAAzoHXQZnBgUIAw==","NOMINATION","Conway Forest Marker","Landmark to indicate the entrance to Conway Forest","38.649301","-90.525915","Chesterfield","MO","2018-10-14","82","https://lh3.googleusercontent.com/LddqysJX81IQGG31HaI_DY27rvYjXqsqBcKo8x4ndcogJICauwshpz0rRHXeIMEkJuRFBMIganYuX61HTKw","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"UQUOD1RQDwVXVANcBAFQVgBRAFYKClVQAAdXU1FSUANLVWgHAVIGBgJRAlMAAQAEAQcEUwEKa1MHBg09BQA9VFFpBgVpVQ5vAFRqUQkKaQANAwc=","NOMINATION","Gated Wooden Structure","Wooden structure that has decayed over time. It is surrounded by a small fence perimeter.","38.648893","-90.525399","Chesterfield","MO","2018-10-14","83","https://lh3.googleusercontent.com/gwK4q1j-FF4blOkl_5NHhZ7izVBi9q-psdH54rjVAZx08Qmn2wqaPT7UwSpE_gNkzRaMIRubTU7VRrSY9qon","","REJECTED","","","","","true","","","","","","","","","","","","","","","",""
"XAcFUFNQVQcAVwdXBAtSBgALBgVUXlZTAlEEWgMIBgRLBwI=","EDIT_LOCATION","","","37.957355","-91.768754","Rolla","MO","2018-10-14","84","","","REJECTED","","","","","true","","","","","","","AwZVUw5TVQRRUAQBBAgCVloCUQMDDgMCDgUNAwcCVVJLBwE=","https://lh3.googleusercontent.com/MnoUr-EG_V3y_9AJnZ09feKXEKQ5bwcM6cvNSVBbUQCr0Zwa3HuKvXOOjmbvKhATDK0yWT46mUVSFrsxt9r86iAkvqw","First Assembly of Rolla","","37.957107","-91.768451","Rolla","LIVE","",""
